pathway,F5_vs_OT1_immature_padj,F5_vs_OT1_immature_NES,F5_vs_TG6_immature_padj,F5_vs_TG6_immature_NES,OT1_vs_TG6_immature_padj,OT1_vs_TG6_immature_NES,F5_vs_OT1_semimature_padj,F5_vs_OT1_semimature_NES,F5_vs_TG6_semimature_padj,F5_vs_TG6_semimature_NES,F5_vs_CD8_polyclonal_semimature_padj,F5_vs_CD8_polyclonal_semimature_NES,OT1_vs_TG6_semimature_padj,OT1_vs_TG6_semimature_NES,OT1_vs_CD8_polyclonal_semimature_padj,OT1_vs_CD8_polyclonal_semimature_NES,TG6_vs_CD8_polyclonal_semimature_padj,TG6_vs_CD8_polyclonal_semimature_NES,F5_vs_OT1_mature_padj,F5_vs_OT1_mature_NES,F5_vs_TG6_mature_padj,F5_vs_TG6_mature_NES,F5_vs_CD8_polyclonal_mature_padj,F5_vs_CD8_polyclonal_mature_NES,OT1_vs_TG6_mature_padj,OT1_vs_TG6_mature_NES,OT1_vs_CD8_polyclonal_mature_padj,OT1_vs_CD8_polyclonal_mature_NES,TG6_vs_CD8_polyclonal_mature_padj,TG6_vs_CD8_polyclonal_mature_NES
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_BCELL_UP,0.3775123381732351,-1.108762806514823,0.7888375636935092,0.8764027569893423,0.59248703314203,0.9802953020302534,0.33789893004115223,-1.1141481099997184,0.45977732904000435,-1.0524178915889522,0.11307289279311164,-1.2669217818383534,0.7135913824989454,0.9153975648119655,0.7557583911298741,-0.897894225593263,0.7332295569759754,-0.9084461656154594,0.05168506904072852,-1.407930524137937,0.24121059621164465,-1.2450757302603594,0.3113109511045942,-1.1414011386027378,0.3627399439415772,1.0988044715040297,0.35976296405693287,1.1073070316102844,0.8331847465895137,0.9028208708538893
GSE32255_WT_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_DN,0.3726745685546722,-1.1088026585260147,0.009285128928360427,1.5394480366010297,0.023068072594353246,1.471928248710781,0.3988513564573415,-1.076190486701373,0.7248167340748229,0.9098438780498087,0.01116816431322208,-1.6797048108044625,0.48005262994128034,1.0504125820022259,0.015719475759355218,-1.7214496358482643,0.009137370005345136,-1.684966367207031,0.22645750025633138,-1.1949041437105075,0.6566848115572993,-0.9623985649405233,0.007868217054263566,-1.6176316631480379,0.6874574248014692,0.9292674100216844,0.027503876435786653,-1.6460107797332688,0.007212328462939113,-1.6884052950266442
GSE21927_EL4_VS_MCA203_TUMOR_MONOCYTES_UP,0.3726745685546722,-1.10909525041109,0.4903135866670844,1.0346018213384838,0.3131038751160472,1.145425013104338,0.3956508008120912,-1.0790227732160824,0.36541580176440064,-1.1348587172632962,0.12068045668643203,-1.2696520580125668,0.5359227395411607,1.012074585092631,0.4767370575419469,-1.0417884468090837,0.3160216216216216,-1.1195728893077304,0.058625336927223715,-1.401286512351644,0.34851056309383216,-1.1683504084339846,0.014211594856756148,-1.5086313017847301,0.11780167264038231,1.2923118205081063,0.20647487835042014,-1.2454147147669499,0.01334544065017935,-1.5387164078046511
GSE22935_WT_VS_MYD88_KO_MACROPHAGE_48H_MBOVIS_BCG_STIM_UP,0.36436280598108944,-1.109263490835098,0.874697449264569,-0.8548224347662744,0.652196460870995,0.9682493333355933,0.900088031859149,-0.8234314251066375,0.9335831028911818,0.8116180154419553,0.6114179242274184,0.961034401281984,0.6702575086677468,0.9393217864730353,0.5770627193248913,0.9871145470431826,0.5859243461667976,0.9728842724458567,0.9434419990694247,-0.787897442946137,0.9767305731644169,-0.7196559774467276,0.9139543807290558,0.8855960506616685,0.651685393258427,0.9528106540375579,0.5116538565043025,1.0372124211410914,0.935349807947245,-0.792227460565657
GSE20151_CTRL_VS_FUSOBACT_NUCLEATUM_NEUTROPHIL_DN,0.3619512829323106,-1.1092872400678808,0.17041751841435013,1.2521209361578918,0.0933491124260355,1.2871261871735982,0.06304347826086956,1.3346632923754864,0.09271712224582923,1.343837509843959,0.02243941082729207,1.4632340100795442,0.8486389487429555,0.8579319906567027,0.23992196105439484,1.1746660689996258,0.14827084732719886,1.215786196566684,0.4653734866367166,1.0154662253574616,0.03850805017428212,1.4437889053871467,0.06363636363636364,1.238021296832588,0.1768863849765258,1.2277307741940369,0.2761549350147986,1.1505268983039574,0.7072381403425684,-0.9318302994460991
GSE14308_NAIVE_CD4_TCELL_VS_NATURAL_TREG_DN,0.37234631700791987,-1.1093381009644006,0.0896789587153747,1.3302954625287977,0.1820151679306609,1.189558336443993,0.1294749896651509,-1.2688129723974586,0.513745712786991,-1.0238314094443604,0.04291391848469474,-1.4075928305764476,0.06580182467703487,1.3676285119028309,0.8839291695509457,0.8565903940142756,0.06141990140067987,-1.3241630045404817,0.08170855061450172,-1.3214790510477492,0.039437166962699825,-1.4646701819488248,0.010069298765932206,-1.5386088013558405,0.7726755824553818,-0.9119379073636238,0.0160852598007171,-1.5250445631913203,0.021955756806645133,-1.444883774993299
GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_UP,0.36646545007696063,-1.1096036454152418,0.01780090173697633,-1.777113259390099,0.04430007115107897,-1.3728289168638586,0.4641861398054357,-1.0375669958172258,0.2461943793911007,1.206254374082958,0.012275348771583275,2.033521248349323,0.16146886289066384,1.2731162094125463,0.015719475759355218,2.1491969885628786,0.010598677340758788,2.142828927493672,0.014083041381941797,1.6481896359697061,0.02430640437834575,1.4450238056494857,0.01859400045798031,1.803522214268394,0.07391714526887237,-1.3099676009371288,0.027503876435786653,1.5292555886380905,0.017758208432962035,1.6699454730370673
GSE369_SOCS3_KO_VS_WT_LIVER_POST_IL6_INJECTION_UP,0.369174386455636,-1.1096135814516814,0.009285128928360427,1.5383754286550118,0.03177501826150475,1.3757277822629894,0.02405747722390934,-1.4961381589908809,0.3165636539649304,-1.147494748391407,0.01116816431322208,-1.875964752351039,0.03128210396548181,1.453402137881353,0.015719475759355218,-1.6593652582769458,0.009137370005345136,-1.8489683079803239,0.01323452712100139,-1.5236220377333518,0.03566530831360874,-1.48774485269751,0.007868217054263566,-1.655152283916156,0.37522968558595343,1.0756625367655785,0.03479403530823287,-1.485729691022432,0.007212328462939113,-1.5699635910211929
GSE23502_BM_VS_COLON_TUMOR_MYELOID_DERIVED_SUPPRESSOR_CELL_DN,0.3564713409707595,-1.1097670726968556,0.14224907806460213,1.2579903871712965,0.144262676835303,1.2179733304965776,0.40036554797658397,-1.0727147960956354,0.5913077756972503,-0.986228286855233,0.17894519674406392,1.1776175290640571,0.39913139221923166,1.088728028730097,0.05903880177407237,1.3753803606687915,0.21991917947059875,1.1650750376811838,0.20635673624288425,-1.185435669919079,0.4948493894165536,-1.0610199991392708,0.10544693745040042,1.1989694760899412,0.2554054054054054,1.1625935654106423,0.055579639051769374,1.4311545339909841,0.042821985233798196,1.3330382508627876
GSE21927_UNTREATED_VS_GMCSF_GCSF_TREATED_BONE_MARROW_DN,0.3453087839221307,-1.110008298883508,0.5736123292820449,0.9953692895951971,0.4767355650703821,1.0480773016540106,0.39288689362763435,-1.0870053896435885,0.21721103175240083,1.2232712764488465,0.5644990982128217,0.9904165745726505,0.12005834282403245,1.3252481179324462,0.2781371020064396,1.1688486562498777,0.21910415542363734,-1.1789816982909809,0.09009242239884019,-1.3204231383157516,0.5336068694217673,-1.0424119059390806,0.47854099470393824,1.025250449068387,0.22382531017369728,1.2037780656702417,0.07124140189977073,1.3566670226115685,0.25371769797826665,1.1356125677292312
GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_CORD_BLOOD_UP,0.3615541093934017,-1.110106900029324,0.2804667999152613,1.1531345416194965,0.15517162811140725,1.2153861378596544,0.1063813858777026,-1.2880267559169356,0.47710144468130633,1.0342598719710294,0.08370091354599299,-1.2919108162017368,0.04991840475711444,1.4075168877193371,0.32698307124645665,-1.1110156200061965,0.05248796073560713,-1.3370395176818166,0.5127049606544875,-1.002757292038402,0.6720586020184082,-0.9443082651048901,0.04974474167857872,-1.3761112389601273,0.683599817268159,0.9379627574440899,0.027503876435786653,-1.5139817699530622,0.007212328462939113,-1.5275118929445421
GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_TREATED_CD4_TCELL_UP,0.36192402911724497,-1.1101907452769841,0.6498095954479435,0.950370160831687,0.7032090294268937,0.9398363998335707,0.5213430844393616,1.0104814392569619,0.2324925583581388,1.210743055951318,0.016704209995782805,1.6638708231058998,0.5452350150927123,1.022620489044545,0.02201919448254667,1.5434023577468745,0.010598677340758788,1.5006258233387282,0.2459268029102623,-1.1572785913651638,0.5568489537541762,1.003993624256686,0.0963762471718408,1.2052832175314607,0.0869209073731046,1.3104505278398417,0.027503876435786653,1.7611282978596015,0.043168527379053696,1.3198946175100417
GSE45365_NK_CELL_VS_BCELL_MCMV_INFECTION_UP,0.36018705072922236,-1.1106794488049592,0.25124916900774164,1.1833598114668171,0.11371221846189754,1.2520964804598282,0.5845914105840554,0.9860644759556084,0.021148128052088985,1.55140880546173,0.5968530772124726,-0.9662370947189683,0.12772651006711408,1.2940212760871816,0.9725179975787596,-0.7898788990490894,0.10169971951496853,-1.2569652021953275,0.16232621535665606,-1.2223678107160787,0.6813923487079984,-0.9413888020134613,0.2370884141237734,-1.1744250491061952,0.0686151704940849,1.3464616993883511,0.6417661850435402,-0.9717601729117854,0.12352518723709859,-1.3009046696683684
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_1H_DN,0.3651307884900736,-1.1110518662447408,0.4215947573942491,-1.0676990183287312,0.9141385920581784,0.8137815214584094,0.9830315673112068,-0.7485979929430434,0.2437782102778583,1.194060811557604,0.06172531895215612,1.345746256762131,0.6432459847844463,0.9566073878323336,0.08512938314978717,1.3267400024656217,0.2026162570888469,1.1868589687864792,0.8625627330908422,-0.8449709308918878,0.9767305731644169,-0.7252546473993349,0.39106145251396646,1.0566786464142388,0.7172844972218263,0.9212712384005823,0.23200977330546893,1.1831800387600262,0.704697844018834,0.9608875456745251
GSE11864_UNTREATED_VS_CSF1_IFNG_IN_MAC_UP,0.35086339980583453,-1.1110887268472796,0.5714857428714357,-0.9881459385529004,0.42356387241455795,1.0845329737635687,0.339130186034537,1.0927988965607975,0.021148128052088985,1.4749010636285704,0.05084745762711864,1.3771803873583557,0.5780484688444993,0.99925688538888,0.1352181475039781,1.2635043145806446,0.31955922865013775,1.1014556780483993,0.4259869814891788,1.0359217969310905,0.3766904065145021,1.0829541627183727,0.945717783899602,-0.7839757000082749,0.40311520680132795,-1.0603663954365141,0.46943656083306073,-1.0681772847635829,0.5456022576645144,-1.0179230221899138
GSE7460_TCONV_VS_TREG_THYMUS_UP,0.36058728655969857,-1.1111094049482713,0.04121722798913733,-1.4082944690398713,0.09859833321865273,-1.2215087516016052,0.017788293024886083,1.6704572687341839,0.13908689636998484,-1.293135457478942,0.012275348771583275,2.4845691888719794,0.019028574106766234,-1.8698251158155,0.015719475759355218,2.04886425876053,0.010598677340758788,2.6354332920300516,0.014106038496282398,1.758306155340183,0.0669697625748719,1.3860346443383358,0.01859400045798031,2.076688299032693,0.017915848465459037,-1.4395995035466547,0.027503876435786653,1.655021636388907,0.01786290440852961,2.0086357133121076
GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_DN,0.36647121253257076,-1.1111581932791432,0.2802642886324895,-1.1316092048246458,0.7904888229066528,0.8957317136196088,0.20275078549283174,-1.195498145602338,0.46999133443141305,-1.0478648320880415,0.4928809088456581,-1.0134156966818675,0.3512005965697241,1.1140316165469324,0.5195891748966525,1.01806353334697,0.5854102993927223,-0.9830527871884369,0.36024316999926753,-1.0888502233763624,0.69708193378119,-0.9324211980579364,0.47319559438584535,1.030960648834873,0.8929407266464477,0.8385664331995972,0.46007358351729216,1.0622514894846569,0.662123939742187,0.9716151924060035
GSE15330_HSC_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP,0.3676147359285019,-1.1112958923601546,0.08683953564066398,1.3397039972775426,0.09751850239442751,1.2843257569281337,0.26627463949155045,-1.1503950112524823,0.5823858242801392,0.9909929471908075,0.4355246964603883,1.0329298705827699,0.1908281690140845,1.215491634887623,0.2904163675520459,1.1401984687135454,0.3681304928902343,1.0697543419458344,0.4863782848656965,-1.0140629442355307,0.44778927563499527,1.0506684011378387,0.6668830849666627,-0.9465681439453963,0.7504910078176146,0.9098618099966509,0.5355170234398615,-1.0284022044318715,0.7263299035288098,-0.9200991809349722
GSE17721_CTRL_VS_PAM3CSK4_1H_BMDM_DN,0.3676147359285019,-1.1113400970804204,0.9500766121865643,0.7843019319950366,0.5242165242165242,1.022888698880336,0.5095245283018868,-1.013856313545743,0.5257893661495906,1.0180991919696343,0.2734837917426708,-1.1173723838787906,0.4876919327321472,1.0400226607019618,0.4823284823284823,-1.023358964458116,0.2429791634436094,-1.157047721693147,0.5701883814295027,-0.9801129967334989,0.6365123232727443,-0.9760132555230695,0.3933935256551421,-1.0910846457516457,0.5724962769918094,0.987804162528603,0.6065503899041609,-0.9821490872494456,0.3332289383025368,-1.1220089835829592
GSE27092_WT_VS_HDAC7_PHOSPHO_DEFICIENT_CD8_TCELL_UP,0.3467071935157041,-1.111680504404028,0.7616810695029176,-0.9049834709875426,0.8806822958879971,0.8387922082790702,0.5893111156269051,-0.9723807340546851,0.49932630935037553,-1.0322024473083784,0.15171734810838391,-1.2131048351673184,0.4174725016413906,1.0757143698874165,0.19289012663508354,-1.215445935568263,0.11499611499611499,-1.255444562616895,0.706667311318474,-0.9166824611255053,0.31149091696263836,-1.174760496800202,0.5567769377353077,-1.000300012493025,0.9351062469737557,0.8076096119480771,0.46452861134436246,-1.071242033878395,0.5257346737060341,-1.0253553267778115
GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN,0.3575945577390357,-1.11180453323054,0.5153259477815509,-1.0142735626878157,0.8112002415580495,0.8875093417088754,0.19727794329130324,-1.2003998285742723,0.6375970264910231,-0.9625623810165788,0.13988095238095238,1.2158676256580119,0.20527993782800644,1.1984576579382278,0.02201919448254667,1.5191824558610039,0.18572965220509144,1.2075409465930977,0.9041317541523582,-0.828375385223024,0.6205856079404466,-0.9830821335014284,0.45357216005362433,1.0274330676311076,0.5636706886645325,0.9893520835092608,0.09555216227953435,1.2874006215286597,0.19005401034814157,1.1446414724322689
GSE7831_CPG_VS_INFLUENZA_STIM_PDC_1H_UP,0.3670843083380766,-1.1121824336599797,0.009285128928360427,1.6137378977950856,0.014903457895896042,1.4601521722595994,0.06428777675319715,-1.3724539834686416,0.021148128052088985,1.508204675485267,0.1288442527469068,-1.239411962081901,0.008416106686935342,1.6815616625157683,0.18086243763364218,1.224164211539644,0.009137370005345136,-1.5197716524271672,0.14654174123591956,-1.2332393210015065,0.1465748067029694,1.2603794033138287,0.06211226946800822,-1.364210305950815,0.007585275970462263,1.8656555789633729,0.39267777166937134,-1.1103576432964302,0.007212328462939113,-1.5253017780298959
GSE360_CTRL_VS_B_MALAYI_HIGH_DOSE_MAC_UP,0.3588281758725999,-1.1121989426191108,0.02958716432050332,1.4559024194117627,0.03177501826150475,1.3970912565049103,0.1722692902367235,-1.2238960259002754,0.14418335708464422,1.2809692234889996,0.7275911010790197,-0.9113340703553152,0.02350251089017207,1.4730107969958302,0.26043956043956046,1.1623937485852738,0.4262719225000819,-1.054404332299046,0.037330615778927975,-1.3901034096041633,0.9437574971632356,-0.760783572750784,0.5387532220125718,-1.0128821243745267,0.007585275970462263,1.4885508526459479,0.6687631027253669,0.9596465504238635,0.2591134458977028,-1.176524044614238
GSE17721_LPS_VS_POLYIC_24H_BMDM_UP,0.36647121253257076,-1.112247319256745,0.009285128928360427,1.6935145404765402,0.010526907137640608,1.47930995396609,0.6181379525695597,-0.9644394053662421,0.21979025135869562,1.2004410872737958,0.1037647880996356,-1.2586648608148576,0.21511590296495958,1.1965739860046942,0.3140334553462353,-1.1206971740264475,0.07290939202266696,-1.2977483274063752,0.026839038074993132,-1.4449427626848963,0.17301136363636366,-1.3107648274784829,0.010069298765932206,-1.6092102246872904,0.0623630368443689,1.3550149064750878,0.0160852598007171,-1.5118018960361321,0.007212328462939113,-1.616777777137158
GSE22886_NAIVE_TCELL_VS_MONOCYTE_DN,0.3615541093934017,-1.1125423396147647,0.39802714694318947,1.082172332491354,0.18532208144997886,1.1939648011931205,0.63210091818107506,-0.9585362659123532,0.021148128052088985,1.4552453238002494,0.44643227052963863,-1.0324174160336,0.09607951408061845,1.3226950991637363,0.33447200778370395,1.11136296053174,0.2063415873732953,-1.179137733645222,0.39427326930629436,-1.0656062393274153,0.7494934198665946,-0.9018686148432311,0.4015246396920006,-1.081668733489011,0.1252772913018097,1.2697919703631366,0.5952481939104013,-0.99007562338781,0.13393994785538874,-1.2855322700863996
GSE15330_WT_VS_IKAROS_KO_HSC_DN,0.3575945577390357,-1.1128952729052888,0.3827623512441399,1.0915567152269334,0.5242165242165242,1.0233961188394356,0.5118502995779345,-1.0162933955833384,0.014128496237330897,1.6589519185012254,0.11859043459513592,1.2453453562284227,0.05630026809651474,1.3948043880743668,0.19155084629145452,1.211138925098782,0.4920607039977517,1.0121567705740637,0.13141321044546853,-1.2590866668351377,0.7611704082089887,-0.8971494978290689,0.29740980370654674,-1.145641247247596,0.045474570829070866,1.3802381877081653,0.2847987245914707,-1.1747718892869394,0.06211943910033915,-1.3785432937060011
GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_2H_UP,0.35518889223359423,-1.1129754816563717,0.11788300955473946,1.3003024780125254,0.14484882840527544,1.2288605477003063,0.8316409344953853,-0.8592347125501554,0.2716248989490703,1.1671707972227796,0.01763394365245592,-1.5159914565184243,0.5192904167895374,1.0273030737296964,0.015719475759355218,-1.6206275922577589,0.009137370005345136,-1.5766603291492196,0.34596918302586316,-1.0935477298219782,0.6243363038049631,-0.9813368121346223,0.13870594264239755,-1.2651133976106177,0.21236469306211406,1.1927677152629717,0.1733219492972547,-1.2604060861283308,0.07679213164365425,-1.3710273057801277
GSE17721_LPS_VS_GARDIQUIMOD_8H_BMDM_UP,0.36092752220132934,-1.113680629003913,0.5843875445807412,0.9849683013719939,0.4898595009136934,1.0471000589708386,0.3434616877494352,-1.1068744219959845,0.13553286783319887,-1.2915254915923444,0.2581384599618097,-1.1215929548237844,0.43509230438081337,1.0755651901135326,0.6348243973731404,-0.9687165771961378,0.5233827683854559,-1.0049632741327885,0.22406429748370124,-1.1716915080915575,0.14459173578875276,-1.3342444151494788,0.16004813477737664,-1.2418329977990141,0.33611153721600107,-1.0876415823742003,0.21860118235561618,-1.2236675262579941,0.480580525629589,-1.0503120566636635
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_DN,0.35078387458006716,-1.1139209464949975,0.4322120516312426,-1.0587604808581723,0.5975770104003413,0.9960518579581155,0.14894390204228547,-1.2497962981922928,0.46783073221341687,-1.0607783605546863,0.6912450878436208,-0.9287483532285673,0.14409937888198757,1.2925654743477915,0.24641713789905156,1.188987278213064,0.2706773127753304,-1.1420966337875007,0.10631909416893572,-1.2936285533367486,0.3192397511769277,-1.1790225124382097,0.38777618364418937,-1.0955820920943857,0.28503071451665046,1.1499478404705374,0.3379433986425919,1.1221776470050004,0.7148616923548025,-0.9367925231756155
GSE42021_CD24HI_VS_CD24INT_TCONV_THYMUS_UP,0.3518414566451785,-1.1140649205342743,0.44258262445962904,1.0548519801509506,0.30108783734007805,1.12708899334085,0.49032706083044614,-1.0261937418795801,0.21779804360559005,1.2117361312583825,0.5312388863912393,-0.9955031468221023,0.06225863915291447,1.374718434124307,0.21867881548974943,1.1932362744539342,0.3835834896810506,-1.076364060255092,0.09080907244414353,-1.315739254517129,0.8363323016678308,-0.8518462097409553,0.6193474461909435,-0.9771263967005701,0.028880352824014792,1.4185471555603746,0.4017150395778364,1.0765531104151433,0.5619371622973783,-1.0029810433473336
GSE37301_LYMPHOID_PRIMED_MPP_VS_RAG2_KO_NK_CELL_DN,0.3389816521666317,-1.1140875066296247,0.6295815628656148,0.9662546732748795,0.3002473104617939,1.1455675863449717,0.2803482263842741,-1.150436181676242,0.5731283085455005,-0.9793234339643739,0.7089138286893706,-0.9202553361561842,0.1448627393868783,1.2907645185242325,0.7416344993678705,0.9060497579195875,0.6150202688286751,-0.9635750919633211,0.1760317250495704,-1.2079507916798131,0.3754295219265928,-1.142441116143105,0.3200088439100132,-1.1268187034693138,0.21011326795709412,1.214512862294585,0.8508185985592664,-0.8539291845588114,0.4967867599934655,-1.0385795653917955
GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_4H_UP,0.35204191617487607,-1.1141771540249086,0.05652575448887817,-1.382514523116361,0.30783462847949866,-1.1040810992443795,0.2627751073368466,-1.1601292564296979,0.1632355620331572,-1.2764953076017171,0.0908289947937525,-1.283741777861452,0.6055776053980645,0.9788341200815976,0.34498819826907945,-1.1086269520028118,0.4168616766588213,-1.0521386463179334,0.06699117234551606,-1.3497766169561054,0.026612189606388673,-1.5698425673039496,0.15647846889952152,-1.2446113476335703,0.45307651150347783,1.044445485567429,0.3817266744096013,-1.1162069109436679,0.5140521547912136,-1.032611184294278
GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN,0.3389816521666317,-1.1149837368501332,0.009285128928360427,1.8561851967764218,0.0057870755313133996,1.6840246175206277,0.2676708030659648,-1.158252916863174,0.8540200969314515,0.8671476569562309,0.02243941082729207,-1.4756956695209622,0.19866956976173947,1.218514766128973,0.440764961541444,-1.052011304013107,0.023510971786833854,-1.4292739983597262,0.01323452712100139,-1.521283272306327,0.2835791937358187,-1.196602380247516,0.010069298765932206,-1.594890664602983,0.055723942308792074,1.3739874773567649,0.10680472360989442,-1.361069892296314,0.007212328462939113,-1.5640510315447487
GSE14308_NAIVE_CD4_TCELL_VS_NATURAL_TREG_UP,0.3426846119898617,-1.1153115827340585,0.24497184231697502,-1.1653825607336106,0.4489291414198495,-1.0444963233082056,0.6249339784082987,-0.9594177814021867,0.31883796620817834,-1.1477106979087117,0.6473116191114465,0.9543985662341067,0.802133614072027,0.8726314384407886,0.3810079214657141,1.086650063368472,0.36196959933285316,1.0742436242589153,0.7976526006279603,-0.8784833416894005,0.7681947188992203,-0.8900623234950467,0.945717783899602,-0.7846276362350655,0.33732821293143006,-1.0985444818318042,0.7491612614627599,0.9399420024790273,0.5018817130456281,1.0204254735208265
GSE32255_WT_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_UP,0.34366985249198445,-1.1154286118174308,0.06365465520395099,-1.3829350978166137,0.21044144325740777,-1.1437228055095654,0.17514930058110523,1.1968459488146679,0.028404409135430107,1.4187713166912157,0.012275348771583275,1.9747299884697171,0.1616273080448732,1.2761097599952054,0.015719475759355218,2.043936743696807,0.010598677340758788,1.8884174538854543,0.3026559802430742,-1.1323511778418023,0.2448239839062066,-1.2452156067707068,0.029095252314123615,1.4270819528617928,0.04021593779406666,-1.3711804394735105,0.07213872832369943,1.3392716693840854,0.028634063486279508,1.474945183297837
GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_DN,0.33998192907160607,-1.1157841562864284,0.17525851621863087,1.2499131491606605,0.06830600426699177,1.3146085455240706,0.3970333362380302,-1.072511367401307,0.33224962422757887,1.1350033627812541,0.6440475684858782,-0.9481530925676124,0.0720414031052329,1.3736331838555211,0.622489396240247,0.9633591032846698,0.07941843727342504,-1.311890438743291,0.07146702886247877,-1.3475456357170559,0.3192397511769277,-1.1700154420815485,0.20949738347328709,-1.1966632371927077,0.38218782095318415,1.0766330252972658,0.3912392778954169,-1.1117974496493552,0.1957431565699349,-1.2219078427766672
GSE2585_CTEC_VS_THYMIC_MACROPHAGE_DN,0.3580046468661646,-1.116061059464714,0.21391304347826084,1.2124077083851397,0.07717041800643086,1.3017082128050421,0.373727369773029,-1.0922089788466918,0.3797716325188853,1.0940198951755273,0.6446798037378726,0.9458840493009536,0.03128210396548181,1.457459193874558,0.2651993403482929,1.1615004143829315,0.2605782252841076,-1.1445675475923858,0.23745881709246902,-1.168673219022017,0.9006373568132705,0.8599344082131484,0.9386496483533779,-0.7870475909989955,0.007585275970462263,1.6916544029606182,0.05386996904024768,1.3508372936243898,0.8452529474143847,-0.8509791063999378
GSE41867_NAIVE_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP,0.35713406521727203,-1.1160783287787674,0.20836373842267752,-1.1700275797069786,0.6423113604488078,0.967204768229105,0.23701646498710574,-1.1726319708358484,0.14865701308551355,1.2894060136644068,0.1780419306381033,1.1803476575249578,0.07182309582309583,1.3547053278481904,0.04977015016855654,1.3850387362128984,0.7114466332862915,-0.9221146397062325,0.36424017587921265,-1.0877048334628587,0.8438933486238532,-0.8369750704967835,0.2373574978076586,-1.1776164607176782,0.32932524247469036,1.1135830167745298,0.049090987606339336,-1.4270161425884855,0.14390862944162436,-1.273323636408862
GSE2826_XID_VS_BTK_KO_BCELL_DN,0.3518414566451785,-1.1162116269581321,0.009285128928360427,1.4825223434527284,0.045390569318642354,1.3447437915282543,0.27429519314216244,-1.1443280674114018,0.37886820762182705,1.0948545850319469,0.29110050189741704,-1.1073243675562183,0.06226198083067093,1.3688259125680449,0.5140596148773411,1.0238848949234736,0.10091971165796669,-1.2515046719244785,0.03258917373200221,-1.4341584391941316,0.43821263026641005,-1.097917444404062,0.1563270166240527,-1.2450750217238293,0.011096761850098053,1.4628620883787555,0.8712569355225819,-0.8483374699296433,0.1276207839562443,-1.2892145585108998
GSE2706_2H_VS_8H_R848_STIM_DC_UP,0.3410372717018264,-1.1163224471969257,0.307002066844785,1.1492507508977166,0.24208695652173914,1.1675447518074185,0.26423273752132315,-1.1610063557067218,0.40142442050990756,1.093929437353459,0.3013421850194833,-1.106142870527569,0.19937754308090666,1.222367285482698,0.4322290483249482,-1.0508410727672166,0.24836918509213923,-1.1506816510715574,0.5471448665417609,0.9955863316186868,0.1897565725413827,1.2477476161721397,0.7300932217989701,-0.9093891301324627,0.1568070035311922,1.2512437117517812,0.8810090374443637,-0.841541636064002,0.4000819679541462,-1.089760131246945
GSE13306_TREG_VS_TCONV_DN,0.3512713508175908,-1.116693334055297,0.12294206709697984,1.28843844823582,0.05301278850954337,1.3299754563814705,0.13169981806300568,-1.257341168512739,0.20410842212571045,-1.2228792657070884,0.2136567834681042,-1.1570948197013367,0.5331270256142185,1.0216890753255639,0.5302432778489116,1.0158481205133618,0.4047856430707876,1.049873932359381,0.021425665795674845,-1.4605473217719627,0.11968829943693438,-1.3618211254336197,0.08113977907022131,-1.3240009640022803,0.22272106057647895,1.180559083767226,0.5501257141197379,-1.0165448285781855,0.26381707457198666,-1.1772504665345367
GSE27786_LIN_NEG_VS_NEUTROPHIL_UP,0.34823128384005636,-1.117164145866833,0.5511848911343677,1.001438579569297,0.20963705079567704,1.1773672856423643,0.11500773402411524,-1.2970004446320984,0.3888888888888889,-1.111252053268908,0.02243941082729207,-1.505018275148511,0.05633953160692556,1.402298647174182,0.39697777777777776,-1.0774742062806426,0.010695962010893546,-1.4973563236275256,0.22217368659800743,-1.1748184734928837,0.4230457885051161,-1.1075281779581196,0.07489873498916182,-1.3390456245559494,0.19258762367935603,1.2023990210201687,0.12750285496764371,-1.318598156985419,0.11411917864962424,-1.3152165377392684
