Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Dhx33,5154.061020166153,-0.048527765026895424,0.0494738808170925,-0.9808764589603367,0.3266536676808536,0.627564285241107
Gpt,947.6803901702274,-0.048581658420888664,0.12497853905861464,-0.38872000574517823,0.6974832815768178,0.8774198398771436
Snord68,113.81844092225928,-0.04862412231853103,0.18688285238135857,-0.26018503944549837,0.7947210437571592,0.9264244812219116
Serinc5,1897.636904981783,-0.04873171474230546,0.10209442651314077,-0.47732003015887564,0.6331342498720288,0.8426940410486506
Zc3h14,6585.327092842825,-0.04883287898793064,0.07711185807705466,-0.6332732760651933,0.5265552016030435,0.7801354479296573
Ctage5,13857.365591807775,-0.048854619563833385,0.07987401653522139,-0.6116459605144605,0.5407720226705346,0.7890740062419249
Rock1,10452.164902519839,-0.04888313541405727,0.145005794775613,-0.3371115995033214,0.7360327735760108,0.8967610641562545
Ifit1bl2,171.13905807240485,-0.048907490985014665,0.1381547695031971,-0.35400508546237974,0.7233350720677958,0.8909090697092797
1700096K18Rik,273.73152907330905,-0.04891339531795099,0.17087194770246164,-0.28625760972259534,0.7746808227140064,0.9162182404894402
Nek7,3954.041205524792,-0.048940639035963,0.089324144088674,-0.547899333772273,0.5837610263234251,0.8142219960080982
Nsdhl,1642.3399100944664,-0.04898329550833703,0.0932127899768058,-0.5254997250970127,0.5992358443570784,0.821988837321251
Fmr1,4100.894612034156,-0.04899631770582922,0.13865909944700486,-0.3533581128193861,0.7238199840071278,0.8909090697092797
Gm3435,60.205512387884234,-0.049025379862577864,0.2612746443218151,-0.18763925596313405,0.8511594509736895,0.9485935260852264
Rfk,2672.1514692217766,-0.04906082945737437,0.07835084614484651,-0.6261684700465908,0.5312044457076567,0.7834369316888578
Lef1,34315.686619084474,-0.04907843808684602,0.13264052268291385,-0.37001089180092683,0.7113743749709992,0.8844582634414753
Gm973,22.427865352819943,-0.049138492882036984,0.3861472003112894,-0.1272532672577307,0.8987399468456839,0.9684923480602223
Mitd1,3276.945025279803,-0.049149350868611205,0.19018170390353858,-0.25843364456099355,0.7960722536500107,0.927272071039202
Mtf2,5211.347698000359,-0.049219924709243336,0.10849542352974942,-0.4536589941579171,0.6500742852345713,0.8531602527091645
Ndufv3,5615.276144376931,-0.049228067629362084,0.07810297773581373,-0.6302969368962843,0.5285003267029431,0.781941398709206
Tmem203,922.2698023526655,-0.0492763639064707,0.10000823445549534,-0.4927230660031217,0.6222082773065271,0.836503214150669
Csnk2a1,10368.743002784136,-0.04932048865531349,0.07690669252614307,-0.6413029482258369,0.5213258741104085,0.7759629266654133
Hdac1,12337.550695748174,-0.04938358181557517,0.06544188241973063,-0.754617379415206,0.4504785927264075,0.7260563432336502
Hmgcs1,3200.9906524786343,-0.04943371183851164,0.07369576332442815,-0.6707809188554222,0.502360104768244,0.7633758159049616
Pdcd6ip,23052.569401432025,-0.04946727603360413,0.06949522237985561,-0.7118082990398931,0.4765834929067456,0.7460977556964753
AW046200,72.82904721597967,-0.04948718441914618,0.2879716811996641,-0.17184739906711322,0.8635575007124616,0.953856390302088
Ipmk,1797.8157279817594,-0.04954477214328447,0.18175620800845682,-0.27258916042625203,0.7851690452303001,0.922055251882614
Tsta3,3485.2422427725564,-0.049555860925909606,0.10950700508517551,-0.452535989705541,0.6508829001931938,0.8531602527091645
Zfp26,3402.721738239349,-0.04961373815442195,0.13146584185677565,-0.37738881411091724,0.7058846784519137,0.8816579369078396
Eif4ebp2,10068.18434646805,-0.04964802412338427,0.1519932953830117,-0.32664614579396395,0.7439355370352501,0.9008312843788434
Fam53b,12579.13054529696,-0.049723679396869135,0.13731891535691695,-0.3621036422231286,0.7172745819804196,0.8878541862499375
Rfesd,945.9956531085907,-0.04982829537894636,0.20205790927353115,-0.2466040332600516,0.805214682847989,0.9314228270378444
Erp29,6072.242740642916,-0.049900994986852396,0.08808212439252014,-0.5665280592515993,0.571034864056619,0.8076556187974249
Klc3,754.2820998056213,-0.04993892377082823,0.1438832061382289,-0.34707958705654507,0.7285315285687497,0.8937850774926783
Rbx1,4857.278889721792,-0.04994964837567851,0.14933368883439724,-0.33448345624857556,0.7380147727362641,0.8979443294770262
Trim33,9188.85973895455,-0.04999406692226244,0.1238936662328604,-0.4035239931337384,0.68656278774418,0.8719665630126711
Pik3r6,3.3754418365924574,-0.050061219633726936,1.5255395443250914,-0.03281541918723211,0.9738217821017666,NA
Bpgm,2345.5047701175026,-0.050079758949810545,0.09202117420594975,-0.5442199513530286,0.5862901240317339,0.8152887776185592
Unc79,0.8654058493451534,-0.050130336805775874,3.138457442180798,-0.015972922280871254,0.9872559938288942,NA
Zfand2a,8144.1193493329965,-0.05020153136190309,0.47553772597060856,-0.10556792578220363,0.9159251740254454,0.9729222211397828
Ubqln1,9715.034542025256,-0.050247000609939606,0.06319241199633814,-0.7951429455304113,0.4265303557461372,0.7080956655464955
Rer1,7932.094834121976,-0.05028097354929179,0.13609993777907498,-0.3694415616185709,0.7117986239279328,0.8845834340811628
Psip1,12527.048644524917,-0.05042844469961997,0.09880433656321494,-0.5103869572299177,0.6097803926001873,0.8275042109178306
Mterf3,2273.2848258540903,-0.05048012856508461,0.21999008221925345,-0.22946547433339978,0.8185071522315546,0.9352267665445516
Zfp266,4470.954889116933,-0.05050688920845325,0.09568094142273079,-0.5278678120996665,0.5975910867208027,0.8211809646995222
Pex12,1129.4115616250597,-0.05053814833005582,0.10376692484434324,-0.48703523214035827,0.6262333634639804,0.8380511110677626
Skp1a,9668.385970014855,-0.050543762872751884,0.10244964592768831,-0.49335224553559726,0.6217637185592468,0.8363687670775581
Trim25,11967.864004206695,-0.050680345670408106,0.16261045520880646,-0.31166720248910185,0.7552934558642037,0.9055141154573342
Nars,10388.480273191271,-0.05068772943996733,0.05662342472868088,-0.8951724429040583,0.37069491332504523,0.6648286222580375
Selk,6024.104691035178,-0.050724141884556075,0.1220727270436929,-0.4155239512786556,0.6777583853046076,0.8685312854419168
Rcbtb1,9994.73736783275,-0.05083240150409415,0.0727398442790801,-0.6988247226522244,0.4846615762255534,0.7514192382650807
Tprkb,2293.571001013161,-0.050834920543364186,0.08999676216199594,-0.564852771612609,0.5721739095441977,0.807958275577492
Thumpd3,3534.286063644995,-0.050836731441468316,0.12894147436628423,-0.39426206107319933,0.693387570370801,0.874890860830221
Hif1a,7492.758632858473,-0.05091136944783962,0.13646783050137226,-0.3730649872632633,0.7091000766908364,0.883173135823323
Mri1,3494.1922081631733,-0.05096380144592772,0.13396131869958144,-0.38043669576154265,0.7036212794049825,0.8800905938419984
Swsap1,581.4000059063194,-0.05098349265639449,0.09361900060136168,-0.5445848847872976,0.5860390528197099,0.8152887776185592
C030006K11Rik,2072.1893396125174,-0.05101039584039969,0.09782124308872764,-0.5214654223329721,0.602042587093129,0.8225925695235635
Ewsr1,54338.07094930058,-0.05104402105088088,0.036458684165803626,-1.4000511049369562,0.1614980153896154,0.43082461325157645
G2e3,1109.5417710381337,-0.05111860383552518,0.15182417714413157,-0.33669607039593336,0.7363460259617081,0.8967610641562545
Yy1,8381.367690677316,-0.05112650898249177,0.07848004091953055,-0.6514587452230599,0.5147503997530967,0.7716294812319391
Ccnd3,16262.61156985332,-0.05118065304962621,0.08394751263913841,-0.6096744434779658,0.5420774871760029,0.7892930003703725
2-Mar,6975.748953922772,-0.0511938914212313,0.09190995717177013,-0.5570004926186098,0.5775270926158882,0.8110990511123912
Wdr55,2566.6282866066613,-0.05128557058729019,0.13397208596081422,-0.3828078828472583,0.7018622162462562,0.8793222324366862
Prpf8,49167.87836982679,-0.05136556231525008,0.12511248313889803,-0.4105550543523686,0.6813988263758457,0.8707523070667417
Snx1,7228.301962349575,-0.05139008048036916,0.110832692053403,-0.4636725818732947,0.6428823439151199,0.8488084370990235
Stk24,15388.873177524567,-0.05144274380765033,0.05688481067837729,-0.9043318100943321,0.36581948418487287,0.6618807144023285
Afmid,2202.935777586867,-0.05146517710097763,0.1070317802636394,-0.4808401483578917,0.6306301134036487,0.8415099312853942
Mir6403,11.619805677113398,-0.051479035808659625,0.8615017181210324,-0.05975500074560192,0.9523507656970007,0.983112538217302
Mipol1,234.84518563109677,-0.051521923127503644,0.16846015690597363,-0.3058404080453321,0.759726160488611,0.9075479428673473
Lyrm4,605.9524850143416,-0.0515462358123333,0.11208481919252543,-0.4598859701401093,0.6455980710663886,0.8505225867967267
Gpr171,2644.277820069545,-0.05159329851056215,0.12937457573059089,-0.39879008854104253,0.6900478807642938,0.8732223688582962
Chmp2b,1744.5328134431143,-0.05163208045226093,0.08776259070075537,-0.5883153635278514,0.5563206352096184,0.7981322385635173
Zfp560,578.3705422705681,-0.051656534700689025,0.22216101917733838,-0.2325184449187937,0.8161353627729655,0.9349366870303419
Map2k4,4803.247319509255,-0.051669788183391914,0.07885840554117741,-0.6552223295513064,0.5123246196557101,0.7704190015807013
Zfp511,2190.1744841827704,-0.05171131341108957,0.12837308739662712,-0.40282051682156733,0.6870802667216582,0.8719665630126711
Sox18,4.740936263266726,-0.05175831837616477,1.0449372691887622,-0.04953246467737473,0.9604949658723425,0.9866112509205186
Rbms2,3046.1945661783825,-0.05176722861511642,0.1016307226465875,-0.5093659404069448,0.6104957454474682,0.8277973654393768
Atf2,5106.887606904003,-0.05181598694848814,0.07467313783116428,-0.6939039720768654,0.48774243244101606,0.7539943201887734
Nras,8421.678068708548,-0.05194667952788363,0.09733292730497371,-0.5337009886193894,0.5935484250729615,0.8190248710998979
Ifit2,4734.480590396975,-0.05196572544883068,0.10027433897025123,-0.5182355324650662,0.6042939462661936,0.8243913134995973
Lactb2,838.9342309930682,-0.051982802708119384,0.15036251313587656,-0.3457165062221633,0.7295557781545476,0.8943068769506781
Fam83g,38.90423636483177,-0.05199693580455174,0.44002880530343497,-0.11816711810195177,0.9059352433318841,0.9698901113748751
Adamts3,121.31042091840256,-0.0521458853934611,0.3256997150828205,-0.1601041787224198,0.8727990094958169,0.9583795981998029
Arhgef25,10.369782936821434,-0.05214970526658633,0.5374495478960144,-0.09703181530385478,0.9227011286926758,0.9758846512520218
Hmox2,2184.190476873595,-0.05217755971792846,0.07795137538242063,-0.6693603475493698,0.5032656395354478,0.7637372530591064
Eri3,2585.7585077685903,-0.05219136211653063,0.08396292250420688,-0.6216001130012552,0.5342048466981302,0.7851146380329133
Ccl22,16.405488837975454,-0.05226218015386726,1.3001052059606881,-0.04019842387697318,NA,NA
9530052E02Rik,5.405285412748516,-0.052617957919301746,0.8576952322817971,-0.061348082557621156,0.9510819985428778,0.9827449483725699
Macf1,186886.22152945562,-0.05263589286557913,0.06659552266900572,-0.7903818568583207,0.42930479467453403,0.7110884529468853
Lrrfip2,1383.2015901201507,-0.052650268332534965,0.0642483340281636,-0.8194806780430359,0.41251222148208744,0.6974690272141877
Slc35e3,977.8314349026322,-0.05276118740793071,0.07096612815287916,-0.7434700015515803,0.4571971769454036,0.7306594454711451
4930520O04Rik,86.5069208168851,-0.052812096540764186,0.19923767952964722,-0.2650708272925131,0.7909549001692135,0.9245977245646828
Nt5dc3,2273.5456269312062,-0.052862793208637904,0.14651292802250362,-0.3608063392229691,0.7182442235665927,0.8882394771168093
Gpn2,1587.388306666172,-0.05298534958618289,0.10094968366337978,-0.5248689016487101,0.5996743292592361,0.821988837321251
Obfc1,2399.1825044022944,-0.05300900066895996,0.09601511453049419,-0.5520901675550719,0.5808865781053243,0.8127703976272208
Bloc1s2,2777.625379187756,-0.05308987512307716,0.12243306247310982,-0.433623680161863,0.6645617360262797,0.8606286595333391
1500011B03Rik,1905.0241468801637,-0.05313310303141418,0.06948972849402911,-0.7646180836061207,0.4444989976943487,0.7217372659465832
Clint1,18561.561385383757,-0.053283441880236475,0.09609441608495597,-0.5544905110108499,0.5792431979111639,0.8121240268790536
Dpcr1,9.759435728101353,-0.053335632467588004,0.5443846101537545,-0.0979741739071647,0.9219528009214794,0.9758846512520218
Zfp953,654.2316798005268,-0.053426132164919565,0.24359745522525092,-0.2193213887046448,0.8263997016949957,0.9390199198458826
Rhoa,27514.84490893522,-0.05344850111490814,0.07250800871487707,-0.7371392769188222,0.46103765602355556,0.733364216933833
Ccdc81,1.8218490994084344,-0.0534554890156196,2.024739900410448,-0.02640116343081069,0.9789373661909342,NA
St8sia4,3386.3111180612614,-0.05348896678941931,0.185538415263031,-0.288290523089733,0.7731243608411258,0.9152735794193233
Pmm1,993.5931201005752,-0.05349043167772378,0.1467126284891449,-0.36459323391974724,0.715415066239947,0.8866242831460182
Inpp5b,12630.326570849515,-0.05357569811213461,0.06665264603947761,-0.8038045193344961,0.4215098793260982,0.7034406189122177
Nipal3,7562.905408807217,-0.053602453659318844,0.10033138378628606,-0.534254105111282,0.5931657404306769,0.8188495103105145
U2af1,7895.5636033870815,-0.05362578572781314,0.06702752499193904,-0.8000561819082886,0.42367824704980855,0.7051900240431891
Bloc1s6,3341.068738515125,-0.05365068133530393,0.08801586995917848,-0.6095569055919912,0.5421553659725022,0.7892970164204979
Nabp1,3457.130916117684,-0.053684402272069824,0.2116439616342084,-0.2536543063054851,0.7997626379389342,0.9292834237460946
Rnpc3,1617.5476251243008,-0.05371363919279353,0.25618108493894665,-0.20967058987042164,0.8339247811781505,0.9436002818633701
Pccb,2580.2397057214034,-0.05371820473519906,0.06341902103506006,-0.8470361708280221,0.39697496061554316,0.68625540537968
Spata13,22359.577659820792,-0.05381671578667959,0.13963510898881862,-0.38540963068957823,0.699933948412186,0.8784001622623077
Med31,433.11237561071675,-0.05383926434015144,0.11880452331244887,-0.45317520612037104,0.6504225844685652,0.8531602527091645
1200014J11Rik,5468.9927465608,-0.05384245868450472,0.06455676440449454,-0.8340327954967354,0.40426250349376547,0.6907796049689611
Gimap5,7414.506100964615,-0.05384499689378199,0.07327546111970815,-0.7348298607881413,0.4624431188157519,0.7346815091570644
Tvp23b,1442.3038052416725,-0.05387256845702335,0.1780177193227701,-0.3026247536591856,0.7621758478364928,0.9090003849378229
Nfatc3,23132.990140267208,-0.05389620348538858,0.09867809394156746,-0.5461820484423158,0.5849408046356741,0.8146454465516034
BC100451,51.74641151827916,-0.05390364412606167,0.43792232960783734,-0.12308950807402942,0.9020362194436257,0.9684923480602223
Fip1l1,8858.627330473268,-0.05392089625772624,0.07231751478215465,-0.7456132365742189,0.4559010846237992,0.729478135966739
Ndufs1,7328.010243298979,-0.053926889892444964,0.10266677347138822,-0.525261368104391,0.5994015090469693,0.821988837321251
Cdyl,1711.5715925522293,-0.05398025195512354,0.10416517151888119,-0.5182178569670859,0.6043062771695504,0.8243913134995973
Arl3,599.5536173362068,-0.05400430276380707,0.10352085768996432,-0.5216755731057128,0.6018962349008821,0.8225925695235635
Rbm26,4688.1729416779,-0.05402008846169537,0.08965411389050333,-0.6025388698579004,0.5468154976128157,0.7921414739864686
Cables2,5384.140059224632,-0.054066048873125515,0.10229186970171779,-0.528546882863532,0.5971198161108597,0.8209884280443782
Mt1,4.458683316553098,-0.054146629034355034,1.1491478928478651,-0.04711893862518135,0.9624184332610257,0.9870271249752975
Ywhaz,30214.176730981846,-0.05420794812949986,0.13320532512894817,-0.40695030830805273,0.6840444852657295,0.8714497574260627
9630013K17Rik,125.09572257762468,-0.05422916187591868,0.33858770619083406,-0.16016282010355734,0.8727528165135058,0.9583795981998029
Armc10,4870.208307280032,-0.05430642670939143,0.08217198634862169,-0.6608873549556386,0.5086845559596334,0.7674678178834823
Pcnp,3580.579797631153,-0.05431363771226668,0.1427172866890871,-0.38056803749772933,0.7035238020376694,0.8800905938419984
Gtf2h3,2487.033409346265,-0.05434095464174577,0.06745933535054985,-0.8055364666634364,0.4205101715821021,0.703345845597594
Hps4,1918.802009779989,-0.05436859363520135,0.08106548360423839,-0.6706750051677822,0.5024275890793264,0.7633758159049616
Naa35,3170.8807473381084,-0.05442889796619277,0.06452394489658406,-0.8435457263722614,0.39892330345990806,0.6875762355163564
Tbc1d9,6.339871827353056,-0.054440975256481845,1.534404924156666,-0.035480188051666674,0.9716968440722031,0.9891285421995728
Rbm24,23.92861766296917,-0.05451908269323988,0.5297791210345695,-0.10290908140504534,0.9180351300522577,0.9739256174478033
Yes1,54.64322296819689,-0.05466839259765848,0.3400995299008843,-0.16074233508523392,0.8722963443892525,0.9581004414757841
Nabp2,3633.2785245392893,-0.0546735008234791,0.08349704769801562,-0.6547956165015216,0.5125993532934988,0.7705504453825598
Utp23,1579.262748282771,-0.05483343718128011,0.07426291126208102,-0.7383690761565701,0.460290200936062,0.7328414732373744
Oard1,2608.3768096745043,-0.05486604961666979,0.14389859934277133,-0.38128272177255185,0.7029934731121497,0.8800693970756773
Cfap97,2111.121323230731,-0.054918267698480315,0.11815146573163474,-0.46481241141112734,0.6420657988866592,0.8481303248858597
Aldoa,27030.163201820124,-0.054923557188884316,0.0863590575602959,-0.6359906967550761,0.5247824857708101,0.778388747545845
Pdp1,1204.1504485363084,-0.05497841449621727,0.15011118688383285,-0.3662512810505165,0.7141775797260268,0.8860125252469189
Zc3h12d,4065.057264168134,-0.05520486392167229,0.14349426924045686,-0.38471824842819435,0.7004461736176184,0.8788066270771194
Hiat1,5895.191648565602,-0.0552246434761412,0.11820890300104142,-0.4671783772128794,0.6403722624266627,0.847412642224279
Zfp944,1060.3898951483143,-0.05528637941130662,0.2794438452349771,-0.19784432670119367,0.8431668638854741,0.9470134367907583
Ogfod1,2372.7761909052365,-0.05535736881173169,0.07591804182905991,-0.7291727694501994,0.4658959859108297,0.7376554700576625
Timm9,2138.0392579425766,-0.055361852097231816,0.11748876351965473,-0.471209760310145,0.6374909494078204,0.8455181267586384
Asl,2237.756976141006,-0.05536863505744346,0.08762004114010334,-0.6319174738677618,0.5274408045711938,0.7805387865934634
Pias3,1613.671745460922,-0.05537596748902607,0.0731915683272629,-0.7565894372070622,0.4492958715272728,0.7252422187410403
Med12l,89.35068475745011,-0.05538578111413515,0.2667124103618553,-0.20766105723761372,0.8354936265980863,0.9442079826201077
Dis3,3558.9094148264257,-0.05542449903026202,0.11908024150416822,-0.46543824844629633,0.6416176489491783,0.8478583828934766
Cntd1,90.08803641319464,-0.055458626882956746,0.35597594660052834,-0.1557931860637531,0.8761960417770944,0.9592420602957957
Mcmbp,11039.410794374517,-0.055473281366720036,0.06318356597316768,-0.8779700941583134,0.3799599482674353,0.6723144173742333
Taf15,12488.97327902624,-0.05551880020023603,0.061483242232672895,-0.9029907692592813,0.3665307940169953,0.6622819226345553
Szrd1,8364.549924067798,-0.05554270824659803,0.1020146160170138,-0.5444583375909069,0.5861261106041324,0.8152887776185592
Slc35c2,3910.4226579573065,-0.05555905734049121,0.073885305804851,-0.7519635566946984,0.4520729750325855,0.7271903747679711
Accs,2505.7590733561638,-0.055589722630612924,0.07743380342143477,-0.7178999374222254,0.47281898647073406,0.7433583571434808
Pole4,5051.530133059025,-0.0556589043349872,0.11807417929336719,-0.47138929669540236,0.637362757949526,0.8454803632914412
BC022687,50.588509620067086,-0.05576551677608963,0.26814737044596487,-0.20796592815116602,0.8352555710902835,0.9440377459928776
Hcfc1,22758.66279801461,-0.05587966268117571,0.09780856633706904,-0.5713166522511183,0.5677850157871069,0.8053293985189826
Fam175a,1815.3380680234438,-0.05591754358798579,0.1499318383381003,-0.37295309793968,0.709183351906546,0.8831815295437949
Gramd1a,121387.77762191264,-0.055932615495477477,0.09619872712795031,-0.5814278126682861,0.5609521571105905,0.8011057683082181
Sf3b5,4135.50400625555,-0.05597687619632741,0.13048173003108288,-0.4290016401759296,0.6679220310689378,0.8622197109691082
Zfp72,80.96482322809838,-0.056091668821646935,0.4521365595529116,-0.12405913133216286,0.9012684565870913,0.9684923480602223
Tnfsf9,121.18013417714207,-0.05611699987451908,0.18067256718871808,-0.3106005562864624,0.7561043042375041,0.9062236432780572
Mir5098,14.296963470184112,-0.056142575512790595,0.5217504612302141,-0.10760426618582054,0.9143096127170456,0.9728262922456129
Chmp4b,16786.753465268837,-0.05625445208777522,0.08236469846838455,-0.6829922665153485,0.4946117292821338,0.7580551937096852
Slmap,4523.240628072185,-0.056287738606619835,0.07780369027537509,-0.7234584684530694,0.46939826104248256,0.7402700380884037
Chtop,19507.45091299708,-0.05628837295020508,0.14032098628052547,-0.40114008917864263,0.6883169868000476,0.8723459648010019
Gm10785,106.97547861901369,-0.05632676436448105,0.2336406407110274,-0.24108290489644482,0.8094908619904211,0.9329205570675049
Gm5803,6.173253232001384,-0.05637250082309622,0.7607252128450696,-0.07410363147064133,0.9409279257125654,0.9794830894715916
Ap2m1,12543.143767369562,-0.0564137651409098,0.05565077096292365,-1.0137103972646575,0.3107209613679947,0.6126120484822412
Adgre1,12.47814015491247,-0.05656264684828523,0.9078584192348598,-0.062303378643507046,0.9503212379377795,0.9823456356917512
Fam45a,1658.0222743127736,-0.05659139490838536,0.22649199290621036,-0.24986046606874834,0.8026952571607584,0.9303741168946176
Ccdc47,7283.443335773864,-0.05676307037281714,0.10040044779043661,-0.5653667052491369,0.5718243659534954,0.8076981736765877
Ept1,2437.810906911071,-0.05679743091455263,0.08038281418444353,-0.7065867435821205,0.4798233293838864,0.7478035346778661
Slc22a4,0.2439596990471931,-0.056863798681047864,4.316426646283877,-0.0131738132814103,0.9894891218027667,NA
Slc47a1,0.2439596990471931,-0.056863798681047864,4.316426646283877,-0.0131738132814103,0.9894891218027667,NA
Ccl2,0.2439596990471931,-0.056863798681047864,4.316426646283877,-0.0131738132814103,0.9894891218027667,NA
Exoc3l4,0.2439596990471931,-0.056863798681047864,4.316426646283877,-0.0131738132814103,0.9894891218027667,NA
Ceacam10,0.2439596990471931,-0.056863798681047864,4.316426646283877,-0.0131738132814103,0.9894891218027667,NA
4930526L06Rik,0.37172491346805087,-0.056863981114318216,4.3164266536948,-0.01317385552367569,0.9894890881012399,NA
Olfr1033,0.30292609739999105,-0.056864557332972826,4.316426136224854,-0.013173990597394204,0.9894889803373571,NA
Ntan1,2640.057760480273,-0.05688792735573851,0.15388423501064996,-0.3696800218151095,0.7116209191785989,0.8845834340811628
Ctbs,395.5405292185557,-0.05692848201472989,0.13313521572763834,-0.4275989767515115,0.6689431110565919,0.8627110437230674
Cdc40,6372.357930390047,-0.05703254950013168,0.07881908596057226,-0.7235880599866525,0.46931867385293385,0.7402279207429147
Mir6516,105.20112487835202,-0.057080066482835035,0.2638740164722583,-0.2163156010809272,0.8287417490349658,0.9404896538033177
Ythdf2,5014.548740203694,-0.057189235333556424,0.10929915032319158,-0.5232358638145951,0.6008101268179069,0.8222663429015507
Abt1,3066.4005303472645,-0.05723360473755191,0.10482781226249843,-0.5459772888728587,0.5850815487715553,0.8147331762264494
BC029722,1699.3143750859322,-0.05724140714359572,0.10698995985335634,-0.5350166241958827,0.5926383618391393,0.8186058603734234
Noc2l,18155.673220371777,-0.05724412277943575,0.07245156558282856,-0.7901019435389942,0.4294682349273128,0.7112750062130294
Acsl4,3717.401388258594,-0.05725881458147244,0.12652684482588075,-0.4525428154022876,0.6508779841345775,0.8531602527091645
Tmem86a,235.89852488038505,-0.057311895926006065,0.19997812031372728,-0.28659083221751813,0.7744256349392621,0.9161942222684069
Map4k4,36267.84458056475,-0.057365371378099175,0.08943176901301791,-0.6414428788694645,0.5212349817515257,0.7759629266654133
Eif2s3y,7076.92122330175,-0.05738886347678785,0.3866978040105149,-0.14840752360524748,0.8820211628445298,0.9609691965673824
Bcap31,7445.709651133134,-0.057416698521109207,0.10030121474400726,-0.5724427033874951,0.5670220923736433,0.8047424971151028
Nr3c1,8022.711567481975,-0.057545427730775325,0.08855249897046077,-0.6498453279107488,0.5157921362530795,0.7724801741463552
Ift46,2246.4615439291056,-0.05756217721942663,0.06688231285532312,-0.8606487240347475,0.38943154190055196,0.6803023491231656
Apex2,854.9427682177167,-0.0575689866003769,0.10726530297762242,-0.53669718914034,0.5914767979648996,0.8180508070262489
Supv3l1,2710.842370829599,-0.05759420327728365,0.06826189454446009,-0.8437240668697175,0.39882361565439856,0.6875762355163564
Slc27a1,995.1264315474775,-0.05769917555780421,0.120222221129109,-0.47993769384646395,0.6312716974235342,0.8415753543366316
Syn3,237.46816399084912,-0.05770045292127448,0.16011830036672808,-0.36036138773094545,0.7185768977385607,0.8883369614540645
Gosr2,9145.975895115742,-0.057733276242800266,0.04583615877209026,-1.2595574714248128,0.20782904553957382,0.4981690767601967
Med16,4464.505536565468,-0.057761870608342765,0.16487929283058442,-0.3503282287102834,0.7260923824915746,0.8925828725842682
Casp6,1601.512350758327,-0.05776279980735261,0.13728704367914646,-0.42074472768420923,0.6739414963736157,0.8656545121780876
Plbd2,3123.412183127287,-0.05786544285122744,0.13989791943513577,-0.4136261860424378,0.6791478926850372,0.8689864901101599
Tprn,2070.514494538548,-0.05789644766669648,0.16816372620630501,-0.34428618449895976,0.7306310731177712,0.8945485665619314
Glmp,6493.965071122262,-0.05791088697904329,0.08408968852239444,-0.6886800034182632,0.4910246626725105,0.7558834915996426
Ciapin1,3900.9128307762353,-0.057947000023315556,0.10265388784427903,-0.5644890928166144,0.5724213210738704,0.8080640520543173
Gss,1073.4310423396219,-0.057965713215104846,0.09822541402627312,-0.5901294872587689,0.5551038411465752,0.7968651655350613
Hacd3,5208.898627550216,-0.05797335385527707,0.0753127999465283,-0.7697676078493676,0.4414377576045583,0.7195502022030414
Ncoa4,3717.4590010515767,-0.05797457784946856,0.07452580802905857,-0.7779127711954967,0.4366204387668629,0.7166961327742088
Hyi,1528.1645682047827,-0.05800929766704544,0.0993106599277521,-0.5841195467762157,0.5591398847552441,0.7998814621158822
Celf2,15868.386182693162,-0.05811941471285233,0.07995696592826894,-0.7268836934732174,0.46729720722624,0.7387042695373132
Fam26f,1295.534506267102,-0.05823585512930766,0.10849213503511676,-0.5367749017977926,0.5914231102607868,0.8180508070262489
Tgif1,3668.0662292961383,-0.058298859535646154,0.5851546168129458,-0.09962983775668019,0.9206382045692764,0.9750078122368026
Ptges3,4313.069145614039,-0.05831566613716725,0.09205728969081214,-0.6334714647045219,0.5264258094592551,0.7800263026157144
Crtam,2774.663575285441,-0.058424753228271786,0.11774932089674835,-0.496179109852388,0.6197680483466869,0.8347458039793055
D130043K22Rik,10.273732391959324,-0.05844260678340445,0.6959316627466675,-0.08397750801098222,0.933074314595525,0.9774133245310304
Larp4b,5608.02886191503,-0.058463721704897394,0.1006727345394582,-0.5807304427792493,0.561422140858352,0.8011057683082181
Emc3,4425.940797649712,-0.05850685535944551,0.07786842803026149,-0.7513552904485035,0.45243886234161573,0.7272062458442918
Pgm3,1101.3295360189811,-0.058585039570353555,0.0756266685183433,-0.7746611178058664,0.43853993229620103,0.7179202746233089
Pja2,2986.699214171443,-0.05861475704656323,0.10724770874704699,-0.5465362172427498,0.5846973992932332,0.8144685237642231
F2rl3,541.5025565399039,-0.05873267794381015,0.15656097229902868,-0.3751425216728456,0.7075544746672717,0.8826090138846108
Alg5,3227.589598618333,-0.058770969359279536,0.11454549194878988,-0.5130797236922637,0.6078955543500171,0.8265864425100973
Serinc3,12651.297522723677,-0.05878729154314691,0.0763188122260968,-0.7702857241670347,0.44113042275199116,0.7195502022030414
Cd3g,53472.92631606026,-0.058800990327377074,0.1074489039108384,-0.5472460694077476,0.5842096895690607,0.8144375295874625
Lrrc46,4.65228567189235,-0.058830099531755484,0.8217868569128632,-0.0715880267941465,0.9429297688609211,0.9803276072872231
Col18a1,95.14507884486457,-0.05883435924350766,0.29336908033238557,-0.20054723959610418,0.8410526164716813,0.9469960203805176
Uqcrc1,12965.425375208964,-0.05884424249594409,0.05710554827502523,-1.030447027888519,0.3028002066905856,0.6047363808324749
Mtrr,3071.951392800787,-0.05884857880102237,0.05766848215278132,-1.0204634594875346,0.3075087105926075,0.6093443882612183
